rms;zero_crossing_rate;onset_strength_mean;onset_strength_std;harmonic_percussive_ratio;filename;label
0.9874800935820063;-0.22375371195101623;1.4194796829475205;1.4348234819106915;-0.2620177984547467;reggae.00080.wav;reggae
-1.0706918008086224;-0.8087036724390959;-1.5025901912819095;-1.007386478193851;0.6495233606464704;jazz.00016.wav;jazz
-0.08435560197449164;1.5818023118442655;-0.05783615840867374;-0.39481185441273864;-0.30260676309731566;disco.00052.wav;disco
-0.7617289101383323;-1.0954693560586537;-1.424431325584952;-0.687543115431865;0.04607003584073414;jazz.00002.wav;jazz
-0.27223195674520423;0.2523040626011345;1.011360295545288;0.8665335873635709;-0.305579670941022;disco.00046.wav;disco
0.05854909021840621;-0.19215383917817014;0.09133551538872652;-0.2977577058678096;-0.25040681894607886;reggae.00094.wav;reggae
0.651302191160628;-0.28814590552587227;1.0827029759662812;2.1597101322855154;-0.2993854502510349;disco.00091.wav;disco
-0.1138247119337265;-1.1798440878191971;-0.0878404273938918;0.16374063154933172;-0.1919346566059395;rock.00011.wav;rock
-0.30802573521939386;-0.6611562962244331;0.5873111915013062;0.4533116623502167;-0.22279960680253277;reggae.00043.wav;reggae
-0.41939377213300943;-0.5934577694778058;1.7620985404471645;1.6041292523776913;-0.2648607595476429;reggae.00057.wav;reggae
-0.6342404793791883;1.31649165905247;2.9140550203624405;2.388374169427094;-0.3092057755073814;disco.00085.wav;disco
1.1104316251366835;-0.6370363247254346;-1.083258085019483;-0.8241610715933416;-0.1726553533233896;rock.00005.wav;rock
1.0347811915694092;0.0789654809072058;-0.8045394944627529;-0.9807864829322555;-0.2728176181988409;metal.00022.wav;metal
0.20501664549100562;0.45710701161004846;-1.0980379526009192;-1.117944063728287;-0.23367540210527077;rock.00039.wav;rock
-0.28438914150911393;1.3583357444394952;-0.6651581488955814;-0.9190447867273408;-0.2924157437904769;metal.00036.wav;metal
0.41250108757078824;-0.04267325176471121;1.5040340144100088;1.4448554218841583;-0.2864437759530946;pop.00027.wav;pop
0.3319970795575581;-0.899474261810609;-0.47086511611470766;-0.1430814601264614;-0.2280923216135956;country.00088.wav;country
0.1381719043526923;0.7980026087959006;-0.3048120352106555;0.30393328887985094;-0.261787511737237;pop.00033.wav;pop
0.008789820855351767;-1.0858846033393883;-0.04614862332950609;0.9009837156085118;-0.2646379835686941;country.00063.wav;country
0.00892952603982484;-0.37866355137604674;-0.4728302378531713;-0.6502224139660169;-0.2050217052978844;country.00077.wav;country
-0.9897655540617312;-1.9604910305480319;-1.778303915481971;-0.291758659825105;0.24686530429108897;blues.00093.wav;blues
-1.706224975430424;-1.2334771480400049;-1.5688307288768546;-1.0010153536318778;0.8831466407644408;classical.00079.wav;classical
0.41308474140035856;-1.2626379225713782;0.05088440757453837;0.10812604493464292;-0.18606616804895146;blues.00087.wav;blues
0.11395598356010368;-0.9901145922176325;-0.9177847797091245;-0.2928772587240412;0.28822359525963354;classical.00045.wav;classical
0.6498742122139917;-0.6758992900395534;0.9308511630653744;0.5843256935642814;-0.29920842365724903;hiphop.00022.wav;hiphop
-0.6225702060324823;0.4361960557267249;1.8839919489635721;2.159872907405894;-0.27462225406534957;hiphop.00036.wav;hiphop
-0.7662945426010235;-1.0416999303608279;-1.2797546766617847;-1.1640061288887587;-0.1656567812901314;classical.00051.wav;classical
0.7839747354804861;-0.4272558085644797;-0.07300558109236394;-0.10623298376029633;-0.2925812522978798;blues.00050.wav;blues
0.08200569733660713;-0.2661488528666719;-0.2672562773187281;-0.5288595293857308;-0.2316181514998677;blues.00044.wav;blues
-1.5132573341097928;-0.6414989711376106;-0.449687430736935;-0.40144634380196703;-0.20275252323654808;classical.00086.wav;classical
-0.7115575333336206;0.6534724874429093;-1.2041362982392239;-1.494561335325757;4.079530280339695;classical.00092.wav;classical
1.937386223099034;0.4824645996241638;0.18817038769736083;-0.5006385775260991;-0.27849306674513846;blues.00078.wav;blues
2.13225164584979;0.5031065977047696;-0.36903364836244834;-0.5973849008887508;-0.2235675246045763;blues.00079.wav;blues
-0.7370403988525753;0.11000526445423128;-0.48615067031944703;-0.6544111407025863;0.3466374302625857;classical.00093.wav;classical
-1.6662897380754516;-1.2584372533777333;-1.8694101227585924;-1.8520062531052135;1.6522675222730518;classical.00087.wav;classical
0.2659335905304521;-1.3301196405854325;-0.4079059554980681;-0.7385627760531411;-0.13544231078186061;blues.00045.wav;blues
1.0019457503603206;0.07058220991429419;-0.3298108886367253;-0.6232089817153654;-0.2714966672280832;blues.00051.wav;blues
0.4227568497334611;2.64515121163597;2.385083586083185;1.6842667528177093;-0.3109898256716059;hiphop.00037.wav;hiphop
-1.8717310870512256;-1.2957012542891069;-1.7365195296049818;-2.0544458446617506;2.049916470250001;classical.00050.wav;classical
-1.7201151138828221;-0.7640862420145427;-1.3596101209799243;-1.3138683964556404;3.0850884921742643;classical.00044.wav;classical
0.9087684863270366;0.07191016340131823;-0.6549371050239925;-0.7917026490863195;-0.2809083880261964;hiphop.00023.wav;hiphop
-0.09052373060171894;-1.3116908983165343;0.5695765852197556;1.2077750838496057;-0.22775883482013978;blues.00086.wav;blues
-1.8921775730524149;-1.4919854268472532;-2.129189867261069;-1.1268893246789642;1.0451909293958963;classical.00078.wav;classical
-1.0327350905192942;-1.7065718699136276;-0.7094757013510831;-0.08209426057753064;-0.11655263661205906;blues.00092.wav;blues
-0.03868922223070407;-0.888751263245324;0.34329122941484136;0.6213298550274331;-0.21705861744293442;country.00076.wav;country
-0.010690292238933493;-0.03147146724832239;0.0547611423506285;-0.04914721729173106;-0.27297489642587147;country.00062.wav;country
-0.5022366612716812;2.989975029920647;0.9416646246962392;1.1949614913652749;-0.3011737727989457;pop.00032.wav;pop
-0.39901159317474943;-1.2238201257432153;-0.619225339284017;-0.3994651253903159;-0.19394766511347616;country.00089.wav;country
0.9872233834011588;-0.0037470505702608273;0.14750171703361167;0.37196871022470784;-0.2827422250663737;pop.00026.wav;pop
-0.28737618156238764;0.477234088950787;-1.0083656021044425;-1.4302361379929078;-0.24609426732436232;metal.00037.wav;metal
1.3478359815823047;0.8826921355370285;-0.6051031583167259;-0.8617315486749431;-0.23117046591991916;rock.00038.wav;rock
0.9809537133285104;0.6711333654506048;-0.7945054370402459;-0.7659722156520101;-0.21923381873141845;metal.00023.wav;metal
1.185740184730176;-1.4968274885414337;-0.744779389746207;0.16881679288048843;-0.13034225259627602;rock.00004.wav;rock
-1.0486967658684387;1.142674291407435;1.774684257290397;2.8575382992193843;-0.31086385201398253;disco.00084.wav;disco
-0.46239173714828524;-0.49025681277197747;2.1399387652637207;1.591155543531754;-0.2586666838772796;reggae.00056.wav;reggae
-0.9077875573246443;0.04744691140907643;0.5214928434360486;0.6515255261106061;-0.28309626464099225;reggae.00042.wav;reggae
0.34422303522688863;-0.7641314105004964;-0.10840805478134201;0.19203085884585783;-0.289989158485193;rock.00010.wav;rock
-0.6128328917899422;1.0157779469705686;0.2917311860997762;0.32569050274694905;-0.30744342869667945;disco.00090.wav;disco
0.47867152647739214;-0.011543131245778604;0.2728543748580326;0.2980952454516769;-0.29545608853739264;reggae.00095.wav;reggae
-1.2773570250934774;-0.39810406773029655;-0.734219653438546;-1.3421718289207343;0.110689738387481;disco.00047.wav;disco
-1.0875108881617974;-1.4114138816039676;-2.1754038033547274;-1.3999301136498117;0.07995780202339615;jazz.00003.wav;jazz
0.6355679138031352;1.2095236506181448;0.7925364634687511;1.2865780350948672;-0.2869087097003652;disco.00053.wav;disco
-1.2337839683330012;-0.4666517620128436;-0.0302127326068911;0.425183323921145;-0.274506616195234;jazz.00017.wav;jazz
0.7385242360490196;-0.10213304667347972;1.5789600137640356;1.4775615520834444;-0.2637561684098356;reggae.00081.wav;reggae
-1.6459957699152394;-1.0611051719454743;-0.9105240606108146;-0.6189787488001877;-0.1971558006210693;jazz.00001.wav;jazz
0.06937433763686997;0.145155380222997;0.47006657187307865;0.4691343789292428;-0.2993206045317929;disco.00045.wav;disco
-0.3068463918900528;-0.2311974784361009;-0.6048329687778792;-0.8473782394439451;-0.14378832903782962;reggae.00097.wav;reggae
-1.1285439309892624;-0.7767334180814336;-0.15379254721124386;-0.45488414552643713;-0.12079628029817562;reggae.00083.wav;reggae
-1.0429122551850536;-0.7199204964495227;-0.19516829713606468;-0.5299905358256033;-0.22507893745937965;jazz.00015.wav;jazz
-0.3735637682146047;1.2912695764962128;-0.038519811410047386;-0.042852605898865116;-0.2974277650630764;disco.00051.wav;disco
-0.7020450880684875;-0.09300901251093789;1.3750853954869715;1.633251080334591;-0.2923049690784345;disco.00079.wav;disco
-1.4398012012753052;-0.10232275431448438;-0.31057833273556484;-0.6405833794555335;-0.26868114873755583;jazz.00029.wav;jazz
2.7701976219410978;-0.21538850835248743;-0.9735893566175776;-1.3317816359736139;-0.21018719594877505;metal.00009.wav;metal
-0.5178598752927721;-0.04961113120712107;1.4388942272322998;1.9031505458162425;-0.2539062924880835;reggae.00054.wav;reggae
0.5243019515608355;-0.2197337167011831;0.5668926240661897;0.3301691818984941;-0.2935268816475069;disco.00086.wav;disco
0.7496972991012368;-0.3910216491328381;-0.7070387034321535;-0.5616272541632364;-0.20769108040145964;rock.00006.wav;rock
-0.3682124654832904;0.33057201506080763;0.23699707721193197;0.3790671530196617;-0.2734823025870938;disco.00092.wav;disco
-0.8372224229422398;-0.8474582333869247;0.9395971896177115;1.3413896765603923;-0.30176350871198215;rock.00012.wav;rock
